TimeStamp,LOCAL DATE,LOCAL TIME,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying,vm
01/19/2018 12:20:10,1/19/2018,12:20:13,47.661446999999995,N,-117.406147,W,561.526184,1.176951,346.66423100000003,9,149,95,0,0,0,10,0,0,177
01/19/2018 12:20:20,1/19/2018,12:20:23,47.661488,N,-117.40616200000001,W,561.858887,1.11164,105.647535,0,46,44,0,0,0,10,0,0,64
01/19/2018 12:20:30,1/19/2018,12:20:33,47.661477000000005,N,-117.406103,W,561.528931,0.388156,128.011618,0,4,16,0,0,0,10,0,0,17
01/19/2018 12:20:40,1/19/2018,12:20:43,47.661456,N,-117.40606399999999,W,560.6105349999999,0.17895899999999998,154.708974,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:20:50,1/19/2018,12:20:53,47.661372,N,-117.40600500000001,W,561.096313,1.264633,317.510616,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:21:00,1/19/2018,12:21:03,47.661392,N,-117.406031,W,561.961121,0.324567,2.046072,0,50,65,0,0,0,10,0,0,83
01/19/2018 12:21:10,1/19/2018,12:21:13,47.661412,N,-117.40603,W,562.1463620000001,0.711434,319.62103199999996,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:21:20,1/19/2018,12:21:23,47.661429999999996,N,-117.406052,W,562.353333,1.3259299999999998,332.092985,21,166,145,2,0,0,10,0,0,222
01/19/2018 12:21:30,1/19/2018,12:21:33,47.661527,N,-117.406129,W,563.0282589999999,1.958186,294.951323,60,304,142,4,0,0,10,0,0,341
01/19/2018 12:21:40,1/19/2018,12:21:43,47.661536,N,-117.406158,W,563.082825,1.254599,166.567002,10,146,134,1,0,0,10,0,0,199
01/19/2018 12:21:50,1/19/2018,12:21:53,47.661411,N,-117.40611399999999,W,562.69751,2.3674049999999998,134.567507,38,238,163,2,0,0,10,0,0,291
01/19/2018 12:22:00,1/19/2018,12:22:03,47.661404,N,-117.406103,W,562.990479,0.931587,159.150787,59,273,191,4,0,0,10,0,0,339
01/19/2018 12:22:10,1/19/2018,12:22:13,47.661401,N,-117.406101,W,563.232178,0.9128879999999999,44.686505,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:22:20,1/19/2018,12:22:23,47.661414,N,-117.40608200000001,W,563.276306,0.54198,355.068102,1,39,46,0,0,0,10,0,0,61
01/19/2018 12:22:30,1/19/2018,12:22:33,47.661449,N,-117.40608600000002,W,563.295349,0.215218,172.152981,4,202,129,1,0,0,10,0,0,240
01/19/2018 12:22:40,1/19/2018,12:22:43,47.661432,N,-117.40608300000001,W,563.2824099999999,0.9701209999999999,154.798675,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:22:50,1/19/2018,12:22:53,47.661381,N,-117.406047,W,563.082458,0.831667,299.877701,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:23:00,1/19/2018,12:23:03,47.661398,N,-117.40608999999999,W,563.150757,1.585971,334.82185899999996,0,18,17,0,0,0,10,0,0,25
01/19/2018 12:23:10,1/19/2018,12:23:13,47.661440999999996,N,-117.406121,W,562.690613,1.527408,14.82535,33,303,204,3,0,0,10,0,0,367
01/19/2018 12:23:20,1/19/2018,12:23:23,47.661468,N,-117.40611000000001,W,562.6867070000001,0.399402,304.319528,0,64,56,0,0,0,10,0,0,86
01/19/2018 12:23:30,1/19/2018,12:23:33,47.661488,N,-117.406155,W,562.281433,3.157018,328.928589,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:23:40,1/19/2018,12:23:43,47.661559000000004,N,-117.406218,W,562.787964,4.130033999999999,295.69076,2,110,66,1,0,0,10,0,0,129
01/19/2018 12:23:50,1/19/2018,12:23:53,47.661574,N,-117.40626499999999,W,563.461853,0.726577,163.24998,26,239,95,2,0,0,9,1,0,259
01/19/2018 12:24:00,1/19/2018,12:24:03,47.661536,N,-117.406248,W,564.089417,1.7487279999999998,114.75709599999999,9,134,97,0,0,0,10,0,0,166
01/19/2018 12:24:10,1/19/2018,12:24:13,47.661525,N,-117.40621200000001,W,564.365234,0.10940899999999999,301.049243,0,21,3,0,0,0,10,0,0,22
01/19/2018 12:24:20,1/19/2018,12:24:23,47.66154,N,-117.406249,W,563.585388,0.737317,248.585902,102,190,116,5,0,0,10,0,0,245
01/19/2018 12:24:30,1/19/2018,12:24:33,47.661536,N,-117.40626699999999,W,562.315918,1.228116,90.583588,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:24:40,1/19/2018,12:24:43,47.661535,N,-117.40621599999999,W,562.325684,0.515147,89.46735100000001,0,0,8,0,0,0,10,0,0,8
01/19/2018 12:24:50,1/19/2018,12:24:53,47.661536,N,-117.40616200000001,W,562.405945,0.718059,132.46633400000002,20,74,35,1,0,0,9,1,0,85
01/19/2018 12:25:00,1/19/2018,12:25:03,47.661525,N,-117.406145,W,563.208618,0.407066,137.885626,8,55,105,0,0,0,6,4,0,119
01/19/2018 12:25:10,1/19/2018,12:25:13,47.661487,N,-117.406094,W,563.867004,0.203003,289.50777400000004,11,107,70,2,0,0,10,0,0,129
01/19/2018 12:25:20,1/19/2018,12:25:23,47.661499,N,-117.406143,W,564.456726,0.320641,198.408799,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:25:30,1/19/2018,12:25:33,47.66149,N,-117.406148,W,564.4119870000001,0.676525,226.167797,25,143,142,1,0,0,9,1,0,204
01/19/2018 12:25:40,1/19/2018,12:25:43,47.661475,N,-117.406171,W,564.750671,1.193374,231.71919300000002,66,176,101,3,0,0,5,5,0,214
01/19/2018 12:25:50,1/19/2018,12:25:53,47.661459,N,-117.40620200000001,W,564.538208,0.61519,307.744558,0,137,44,0,0,0,8,2,0,144
01/19/2018 12:26:00,1/19/2018,12:26:03,47.66149,N,-117.40626200000001,W,565.73938,0.8244370000000001,28.686809000000004,22,250,151,1,0,0,8,2,0,293
01/19/2018 12:26:10,1/19/2018,12:26:13,47.661494,N,-117.40625800000001,W,565.837341,0.801459,158.90436499999998,14,189,66,1,0,0,8,2,0,201
01/19/2018 12:26:20,1/19/2018,12:26:23,47.661479,N,-117.40625,W,565.611816,1.025857,290.53663,3,110,52,0,0,0,10,0,0,122
01/19/2018 12:26:30,1/19/2018,12:26:33,47.661497999999995,N,-117.406322,W,566.056152,0.381885,36.514594,20,156,111,2,0,0,10,0,0,193
01/19/2018 12:26:40,1/19/2018,12:26:43,47.661524,N,-117.406292,W,565.697083,0.149624,358.427751,28,147,112,2,0,0,8,2,0,187
01/19/2018 12:26:50,1/19/2018,12:26:53,47.661581,N,-117.40629399999999,W,566.137329,1.692202,101.812733,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:27:00,1/19/2018,12:27:03,47.661573,N,-117.406244,W,565.8719480000001,0.5719310000000001,271.27374,6,150,69,0,0,0,10,0,0,166
01/19/2018 12:27:10,1/19/2018,12:27:13,47.661574,N,-117.406268,W,565.867004,0.85193,158.62174199999998,10,91,74,0,0,0,10,0,0,118
01/19/2018 12:27:20,1/19/2018,12:27:23,47.661533,N,-117.406244,W,565.920288,0.37588299999999997,72.584709,11,92,61,0,0,0,10,0,0,111
01/19/2018 12:27:30,1/19/2018,12:27:33,47.661542,N,-117.4062,W,565.792236,1.002186,93.878633,33,274,97,2,0,0,10,0,0,293
01/19/2018 12:27:40,1/19/2018,12:27:43,47.661541,N,-117.406175,W,565.1134030000001,0.23077199999999998,103.129712,0,58,24,0,0,0,10,0,0,63
01/19/2018 12:27:50,1/19/2018,12:27:53,47.661538,N,-117.406159,W,565.154175,0.383286,171.497828,5,82,113,1,0,0,10,0,0,140
01/19/2018 12:28:00,1/19/2018,12:28:03,47.661528999999994,N,-117.40615700000001,W,565.135315,0.729772,195.544701,5,16,47,0,0,0,7,3,0,50
01/19/2018 12:28:10,1/19/2018,12:28:13,47.661494,N,-117.406172,W,564.211243,0.671523,154.501026,10,62,62,1,0,0,9,1,0,89
01/19/2018 12:28:20,1/19/2018,12:28:23,47.661476,N,-117.40616000000001,W,563.821533,0.7997489999999999,116.508665,5,57,108,0,0,0,10,0,0,123
01/19/2018 12:28:30,1/19/2018,12:28:33,47.661467,N,-117.40613400000001,W,563.74353,1.241004,185.792932,41,348,99,1,0,0,10,0,0,365
01/19/2018 12:28:40,1/19/2018,12:28:43,47.661429,N,-117.40614,W,563.137085,0.493863,320.157603,3,95,123,1,0,0,9,1,0,156
01/19/2018 12:28:50,1/19/2018,12:28:53,47.661443,N,-117.406158,W,563.045105,0.630807,321.313464,0,49,25,0,0,0,10,0,0,56
01/19/2018 12:29:00,1/19/2018,12:29:03,47.661469,N,-117.40618899999998,W,563.3632809999999,1.440809,182.753777,9,113,90,0,0,0,10,0,0,145
01/19/2018 12:29:10,1/19/2018,12:29:13,47.661445,N,-117.40619099999999,W,563.471313,0.386898,149.339497,5,68,0,1,0,0,10,0,0,69
01/19/2018 12:29:20,1/19/2018,12:29:23,47.661438000000004,N,-117.40618500000001,W,563.480042,1.001335,75.553875,53,219,249,3,0,0,9,1,0,336
01/19/2018 12:29:30,1/19/2018,12:29:33,47.661444,N,-117.406152,W,563.717224,0.115454,136.51254,11,169,33,1,0,0,10,0,0,173
01/19/2018 12:29:40,1/19/2018,12:29:43,47.661406,N,-117.406099,W,563.6934200000001,2.4065689999999997,343.91716,1,29,39,0,0,0,10,0,0,49
01/19/2018 12:29:50,1/19/2018,12:29:53,47.66147,N,-117.406126,W,563.9207759999999,1.3758110000000001,342.887657,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:30:00,1/19/2018,12:30:03,47.661584000000005,N,-117.406178,W,565.416687,1.605545,286.23878199999996,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:30:10,1/19/2018,12:30:13,47.661590000000004,N,-117.406209,W,566.9087519999999,1.020171,141.11547099999999,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:30:20,1/19/2018,12:30:23,47.661582,N,-117.406199,W,567.185425,0.259366,229.82744,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:30:30,1/19/2018,12:30:33,47.661576000000004,N,-117.406209,W,567.2559809999999,1.56586,158.269478,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:30:40,1/19/2018,12:30:43,47.661539000000005,N,-117.40618700000002,W,566.825745,0.708935,133.613917,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:30:50,1/19/2018,12:30:53,47.661528999999994,N,-117.406173,W,566.8312990000001,0.068537,326.961013,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:31:00,1/19/2018,12:31:03,47.661541,N,-117.40618400000001,W,566.854858,0.45607600000000004,84.601156,23,175,97,2,0,0,10,0,0,202
01/19/2018 12:31:10,1/19/2018,12:31:13,47.661543,N,-117.406152,W,566.8747559999999,1.499007,93.51682,6,76,51,0,0,0,10,0,0,92
01/19/2018 12:31:20,1/19/2018,12:31:23,47.66154,N,-117.40606799999999,W,567.009583,2.212871,118.946422,6,74,29,0,0,0,9,1,0,80
01/19/2018 12:31:30,1/19/2018,12:31:33,47.66151,N,-117.40598899999999,W,566.8443599999999,0.592078,182.169623,4,142,108,1,0,0,10,0,0,179
01/19/2018 12:31:40,1/19/2018,12:31:43,47.661469,N,-117.405992,W,566.823853,0.6107560000000001,126.35756299999998,17,145,19,1,0,0,10,0,0,148
01/19/2018 12:31:50,1/19/2018,12:31:53,47.661446999999995,N,-117.405947,W,566.8251339999999,1.993261,309.47799100000003,37,285,111,3,0,0,10,0,0,309
01/19/2018 12:32:00,1/19/2018,12:32:03,47.661503,N,-117.406049,W,567.285767,1.875693,263.969902,8,181,89,0,0,0,10,0,0,202
01/19/2018 12:32:10,1/19/2018,12:32:13,47.661497999999995,N,-117.406117,W,567.196899,0.43053100000000005,338.17735600000003,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:32:20,1/19/2018,12:32:23,47.661516,N,-117.40612800000001,W,566.9216309999999,1.691657,110.154983,0,13,38,0,0,0,9,1,0,41
01/19/2018 12:32:30,1/19/2018,12:32:33,47.661509,N,-117.406098,W,564.885193,0.761232,141.07201799999999,0,13,0,0,0,0,9,1,0,13
01/19/2018 12:32:40,1/19/2018,12:32:43,47.661491999999996,N,-117.40607800000001,W,564.3743900000001,1.220113,248.09804599999998,20,257,129,0,0,0,9,1,0,289
01/19/2018 12:32:50,1/19/2018,12:32:53,47.661474,N,-117.406145,W,563.467224,1.390377,114.20816699999999,0,59,11,0,0,0,10,0,0,61
01/19/2018 12:33:00,1/19/2018,12:33:03,47.661471,N,-117.40613300000001,W,563.273499,1.366882,311.184414,10,208,72,1,0,0,10,0,0,221
01/19/2018 12:33:10,1/19/2018,12:33:13,47.661506,N,-117.40619299999999,W,563.5461429999999,0.43444399999999994,247.20709100000002,3,115,65,0,0,0,10,0,0,133
01/19/2018 12:33:20,1/19/2018,12:33:23,47.661491,N,-117.406245,W,563.369446,1.8504049999999999,235.146394,0,8,0,0,0,0,10,0,0,8
01/19/2018 12:33:30,1/19/2018,12:33:33,47.661479,N,-117.40627099999999,W,563.3913570000001,0.690462,120.62163999999999,7,133,167,0,0,0,6,4,0,214
01/19/2018 12:33:40,1/19/2018,12:33:43,47.661462,N,-117.406228,W,563.131165,1.395393,125.97261599999999,6,63,70,1,0,0,9,1,0,95
01/19/2018 12:33:50,1/19/2018,12:33:53,47.661424,N,-117.406151,W,561.811584,0.41908,246.90316099999998,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:34:00,1/19/2018,12:34:03,47.661414,N,-117.406186,W,562.154663,0.743717,256.565037,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:34:10,1/19/2018,12:34:13,47.66141,N,-117.40621499999999,W,563.997681,2.013376,116.76408899999998,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:34:20,1/19/2018,12:34:23,47.661378000000006,N,-117.406121,W,564.887024,3.8899470000000003,57.192949,34,234,115,1,0,0,7,3,0,263
01/19/2018 12:34:30,1/19/2018,12:34:33,47.661418,N,-117.406028,W,564.8865969999999,4.281018,340.918384,7,73,27,0,0,0,10,0,0,79
01/19/2018 12:34:40,1/19/2018,12:34:43,47.661443,N,-117.40604099999999,W,565.6932370000001,0.535181,217.84208999999998,0,22,35,0,0,0,10,0,0,42
01/19/2018 12:34:50,1/19/2018,12:34:53,47.661414,N,-117.406075,W,566.259338,0.877236,210.46763700000002,1,48,47,1,0,0,10,0,0,68
01/19/2018 12:35:00,1/19/2018,12:35:03,47.661351,N,-117.40613,W,566.699585,2.261894,182.973094,15,188,85,0,0,0,8,2,0,207
01/19/2018 12:35:10,1/19/2018,12:35:13,47.661344,N,-117.40613,W,567.097839,1.211438,215.53071200000002,19,134,116,1,0,0,8,2,0,179
01/19/2018 12:35:20,1/19/2018,12:35:23,47.661287,N,-117.40619,W,567.0186769999999,2.677881,353.17759,0,0,0,0,0,0,1,9,0,0
01/19/2018 12:35:30,1/19/2018,12:35:33,47.661369,N,-117.406205,W,567.803406,0.188415,327.828203,0,47,0,0,0,0,9,1,0,47
01/19/2018 12:35:40,1/19/2018,12:35:43,47.661431,N,-117.40626200000001,W,567.477051,1.628671,19.779553,0,73,13,0,0,0,10,0,0,75
01/19/2018 12:35:50,1/19/2018,12:35:53,47.66148,N,-117.406236,W,566.5146480000001,0.24959,280.528237,0,65,31,0,0,0,10,0,0,73
01/19/2018 12:36:00,1/19/2018,12:36:03,47.661491,N,-117.40633000000001,W,566.399719,1.675662,299.963776,24,185,90,2,0,0,10,0,0,208
01/19/2018 12:36:10,1/19/2018,12:36:13,47.661526,N,-117.406419,W,565.976929,0.496579,51.117595,14,132,149,1,0,0,10,0,0,200
01/19/2018 12:36:20,1/19/2018,12:36:23,47.661549,N,-117.406376,W,566.062317,0.933226,256.06385,40,259,139,2,0,0,10,0,0,297
01/19/2018 12:36:30,1/19/2018,12:36:33,47.661539000000005,N,-117.40643999999999,W,565.879333,0.8395729999999999,260.152375,26,182,113,2,0,0,10,0,0,216
01/19/2018 12:36:40,1/19/2018,12:36:43,47.661533,N,-117.40648799999998,W,565.9738769999999,0.705445,127.523517,23,227,120,2,0,0,10,0,0,258
01/19/2018 12:36:50,1/19/2018,12:36:53,47.661527,N,-117.406477,W,565.9942629999999,0.666775,149.703652,26,148,99,1,0,0,10,0,0,180
01/19/2018 12:37:00,1/19/2018,12:37:03,47.66146,N,-117.40641799999999,W,566.0460820000001,1.164535,49.288361,5,157,51,0,0,0,10,0,0,166
01/19/2018 12:37:10,1/19/2018,12:37:13,47.661493,N,-117.40636200000002,W,566.189087,0.296477,77.20640999999999,10,183,124,0,0,0,10,0,0,222
01/19/2018 12:37:20,1/19/2018,12:37:23,47.661495,N,-117.406345,W,566.17749,0.676566,322.11944900000003,14,118,60,1,0,0,10,0,0,134
01/19/2018 12:37:30,1/19/2018,12:37:33,47.661545000000004,N,-117.406402,W,566.080811,1.059012,318.760068,0,56,14,0,0,0,10,0,0,58
01/19/2018 12:37:40,1/19/2018,12:37:43,47.66155,N,-117.40640900000001,W,566.169067,1.313854,5.2534,3,31,23,0,0,0,10,0,0,39
01/19/2018 12:37:50,1/19/2018,12:37:53,47.661573,N,-117.406406,W,566.39801,1.037463,356.176772,41,381,105,2,0,0,10,0,0,398
01/19/2018 12:38:00,1/19/2018,12:38:03,47.661601,N,-117.40640900000001,W,566.5838620000001,1.593847,153.43085,3,139,94,0,0,0,10,0,0,168
01/19/2018 12:38:10,1/19/2018,12:38:13,47.661576000000004,N,-117.40639099999999,W,566.28595,1.315621,190.722877,5,135,77,0,0,0,10,0,0,156
01/19/2018 12:38:20,1/19/2018,12:38:23,47.661538,N,-117.406402,W,566.2531740000001,1.2666979999999999,91.406933,10,107,55,1,0,0,8,2,0,121
01/19/2018 12:38:30,1/19/2018,12:38:33,47.661537,N,-117.406322,W,566.306152,1.232738,140.464843,0,134,98,0,0,0,10,0,0,167
01/19/2018 12:38:40,1/19/2018,12:38:43,47.66148,N,-117.406253,W,566.2551269999999,1.922251,205.083623,0,12,29,0,0,0,10,0,0,32
01/19/2018 12:38:50,1/19/2018,12:38:53,47.661437,N,-117.406283,W,566.174744,2.22458,164.447775,23,301,117,1,0,0,10,0,0,324
01/19/2018 12:39:00,1/19/2018,12:39:03,47.661413,N,-117.406273,W,566.185974,1.358523,105.06018999999999,37,298,123,2,0,0,10,0,0,325
01/19/2018 12:39:10,1/19/2018,12:39:13,47.6614,N,-117.406204,W,566.0997309999999,0.8509770000000001,351.73913799999997,38,342,219,3,0,0,10,0,0,408
01/19/2018 12:39:20,1/19/2018,12:39:23,47.661423,N,-117.406209,W,566.123535,1.167607,318.88574900000003,7,113,101,0,0,0,10,0,0,152
01/19/2018 12:39:30,1/19/2018,12:39:33,47.661499,N,-117.40630700000001,W,566.168274,1.336532,214.062419,15,50,25,1,0,0,10,0,0,58
01/19/2018 12:39:40,1/19/2018,12:39:43,47.661453,N,-117.406353,W,566.2167360000001,1.6975689999999999,280.299064,9,185,116,1,0,0,8,2,0,219
01/19/2018 12:39:50,1/19/2018,12:39:53,47.66146,N,-117.406416,W,566.179138,0.47656400000000004,122.67833200000001,19,179,128,1,0,0,10,0,0,221
01/19/2018 12:40:00,1/19/2018,12:40:03,47.661444,N,-117.406379,W,566.168518,0.535227,174.22531999999998,0,49,10,0,0,0,10,0,0,51
01/19/2018 12:40:10,1/19/2018,12:40:13,47.661419,N,-117.406375,W,566.101746,0.8185899999999999,161.470966,6,0,10,0,0,0,10,0,0,12
01/19/2018 12:40:20,1/19/2018,12:40:23,47.661357,N,-117.40634399999999,W,566.160217,3.15983,88.128129,12,207,106,1,0,0,10,0,0,233
01/19/2018 12:40:30,1/19/2018,12:40:33,47.661357,N,-117.406326,W,566.227539,0.7288479999999999,284.241308,16,99,90,1,0,0,9,1,0,135
01/19/2018 12:40:40,1/19/2018,12:40:43,47.661372,N,-117.406411,W,566.187866,2.086459,13.167392999999999,2,53,41,0,0,0,10,0,0,68
01/19/2018 12:40:50,1/19/2018,12:40:53,47.661446999999995,N,-117.40638500000001,W,566.333496,1.093933,279.073275,0,97,82,0,0,0,10,0,0,128
01/19/2018 12:41:00,1/19/2018,12:41:03,47.661454,N,-117.40645,W,566.262207,1.7348029999999999,311.949025,8,84,41,0,0,0,10,0,0,94
01/19/2018 12:41:10,1/19/2018,12:41:13,47.661476,N,-117.40648600000002,W,566.2382809999999,1.949034,89.843149,23,83,118,2,0,0,9,1,0,147
01/19/2018 12:41:20,1/19/2018,12:41:23,47.661476,N,-117.406393,W,566.353821,0.748688,321.953956,0,30,8,0,0,0,10,0,0,32
01/19/2018 12:41:30,1/19/2018,12:41:33,47.661531,N,-117.406457,W,566.091858,2.501228,329.823358,3,58,90,0,0,0,10,0,0,108
01/19/2018 12:41:40,1/19/2018,12:41:43,47.661533,N,-117.40645900000001,W,566.171509,1.450417,44.601112,10,103,45,1,0,0,10,0,0,113
01/19/2018 12:41:50,1/19/2018,12:41:53,47.661581,N,-117.40638799999999,W,566.208374,0.718479,171.637245,2,66,66,0,0,0,9,1,0,94
01/19/2018 12:42:00,1/19/2018,12:42:03,47.661466,N,-117.40636299999998,W,566.174988,3.4121269999999995,248.50456699999998,7,145,53,1,0,0,10,0,0,155
01/19/2018 12:42:10,1/19/2018,12:42:13,47.661446000000005,N,-117.406438,W,566.169067,4.076264,314.53263300000003,10,78,52,0,0,0,10,0,0,95
01/19/2018 12:42:20,1/19/2018,12:42:23,47.661499,N,-117.40651899999999,W,566.183716,5.320441000000001,307.369079,33,184,100,3,0,0,10,0,0,213
01/19/2018 12:42:30,1/19/2018,12:42:33,47.661549,N,-117.40661499999999,W,566.4511110000001,3.204216,41.35266,139,249,182,6,0,0,10,0,0,339
01/19/2018 12:42:40,1/19/2018,12:42:43,47.661642,N,-117.406494,W,567.886414,0.6710229999999999,271.379,47,258,137,3,0,0,10,0,0,296
01/19/2018 12:42:50,1/19/2018,12:42:53,47.661644,N,-117.406627,W,570.053894,5.1073260000000005,113.52934199999999,10,167,40,1,0,0,10,0,0,173
01/19/2018 12:43:00,1/19/2018,12:43:03,47.661642,N,-117.406621,W,573.014038,3.221745,336.680654,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:43:10,1/19/2018,12:43:13,47.661726,N,-117.406674,W,577.06427,9.869599000000001,80.801322,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:43:20,1/19/2018,12:43:23,47.661733,N,-117.406609,W,580.759155,1.4829,139.573837,5,76,25,0,0,0,10,0,0,81
01/19/2018 12:43:30,1/19/2018,12:43:33,47.661697,N,-117.40656399999999,W,581.736267,3.1501669999999997,82.53906500000001,0,16,24,0,0,0,10,0,0,29
01/19/2018 12:43:40,1/19/2018,12:43:43,47.661705,N,-117.406484,W,582.1237179999999,1.136348,150.842306,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:43:50,1/19/2018,12:43:53,47.661646999999995,N,-117.40643600000001,W,583.192261,1.533827,171.46483500000002,0,52,114,0,0,0,9,1,0,126
01/19/2018 12:44:00,1/19/2018,12:44:03,47.661605,N,-117.40642700000001,W,582.938538,2.058175,16.127451999999998,0,0,0,0,0,0,10,0,0,0
01/19/2018 12:44:10,1/19/2018,12:44:13,47.661674,N,-117.406397,W,584.125549,3.1944310000000002,34.338640000000005,32,144,144,1,0,0,10,0,0,207
01/19/2018 12:44:20,1/19/2018,12:44:23,47.661689,N,-117.40638100000001,W,586.613953,5.9429669999999994,176.66996699999999,50,270,192,2,0,0,9,1,0,336
01/19/2018 12:44:30,1/19/2018,12:44:33,47.661658,N,-117.406378,W,588.398376,1.616112,193.805337,1,72,54,0,0,0,10,0,0,91
01/19/2018 12:44:40,1/19/2018,12:44:43,47.661581,N,-117.406407,W,588.2069700000001,0.816971,53.975083999999995,65,344,119,3,0,0,10,0,0,370
01/19/2018 12:44:50,1/19/2018,12:44:53,47.661584000000005,N,-117.4064,W,587.8534549999999,2.307013,272.14123900000004,6,94,69,1,0,0,10,0,0,117
01/19/2018 12:45:00,1/19/2018,12:45:03,47.661588,N,-117.40654199999999,W,585.051208,1.566451,143.05631100000002,0,42,0,0,0,0,10,0,0,42
01/19/2018 12:45:10,1/19/2018,12:45:13,47.661553999999995,N,-117.40650500000001,W,582.842163,5.195083,42.015135,95,106,94,3,0,0,10,0,0,171
01/19/2018 12:45:20,1/19/2018,12:45:23,47.661567,N,-117.40648799999998,W,580.099854,1.6123889999999999,113.611066,10,112,95,2,0,0,10,0,0,148
01/19/2018 12:45:30,1/19/2018,12:45:33,47.661559999999994,N,-117.406466,W,578.092712,2.762407,183.750921,39,226,163,2,0,0,9,1,0,282
01/19/2018 12:45:40,1/19/2018,12:45:43,47.661536,N,-117.406469,W,577.294617,1.888102,142.179356,0,31,3,0,0,0,10,0,0,32
01/19/2018 12:45:50,1/19/2018,12:45:53,47.661493,N,-117.406419,W,576.580566,3.182665,4.899546,6,94,52,1,0,0,10,0,0,108
01/19/2018 12:46:00,1/19/2018,12:46:03,47.661547999999996,N,-117.40641200000002,W,576.462524,1.605437,39.256060999999995,0,155,83,0,0,0,10,0,0,176
01/19/2018 12:46:10,1/19/2018,12:46:13,47.661566,N,-117.40639099999999,W,575.574158,3.4453949999999995,233.70137000000003,14,99,56,1,0,0,10,0,0,115
01/19/2018 12:46:20,1/19/2018,12:46:23,47.661546,N,-117.40643,W,574.766846,1.2477280000000002,300.913785,54,309,129,4,0,0,10,0,0,340
01/19/2018 12:46:30,1/19/2018,12:46:33,47.661563,N,-117.406472,W,574.7520139999999,1.7514310000000002,60.321525,20,261,103,2,0,0,10,0,0,282
01/19/2018 12:46:40,1/19/2018,12:46:43,47.661602,N,-117.40637199999999,W,574.737488,2.77074,146.09745800000002,64,170,72,4,0,0,10,0,0,196
01/19/2018 12:46:50,1/19/2018,12:46:53,47.661533,N,-117.40630300000001,W,574.335571,2.6865360000000003,343.947195,7,125,66,0,0,0,9,1,0,142
01/19/2018 12:47:00,1/19/2018,12:47:03,47.661640999999996,N,-117.406349,W,573.563965,1.5499690000000002,150.458877,4,120,28,1,0,0,10,0,0,124
01/19/2018 12:47:10,1/19/2018,12:47:13,47.661570000000005,N,-117.40628999999998,W,573.754333,2.073571,148.561844,95,195,163,2,0,0,10,0,0,272
01/19/2018 12:47:20,1/19/2018,12:47:23,47.661481,N,-117.406209,W,573.1425780000001,0.9086,331.791904,15,30,58,1,0,0,10,0,0,67
01/19/2018 12:47:30,1/19/2018,12:47:33,47.661590000000004,N,-117.406296,W,571.58252,5.250963,191.84401599999998,21,176,78,1,0,0,10,0,0,194
01/19/2018 12:47:40,1/19/2018,12:47:43,47.661552,N,-117.40630800000001,W,571.2031860000001,3.135643,329.377184,18,126,128,3,0,0,10,0,0,181
01/19/2018 12:47:50,1/19/2018,12:47:53,47.661586,N,-117.40633799999999,W,570.360413,0.796133,134.028596,32,85,127,1,0,0,10,0,0,157
01/19/2018 12:48:00,1/19/2018,12:48:03,47.661537,N,-117.40626200000001,W,571.239807,0.687861,141.548325,0,3,0,0,0,0,10,0,0,3
01/19/2018 12:48:10,1/19/2018,12:48:13,47.661418,N,-117.406122,W,572.84021,4.295477,344.109617,0,70,44,0,0,0,10,0,0,83
01/19/2018 12:48:20,1/19/2018,12:48:23,47.661577,N,-117.40618899999998,W,574.360291,2.764991,32.805002,4,83,0,1,0,0,10,0,0,84
01/19/2018 12:48:30,1/19/2018,12:48:33,47.661626,N,-117.406143,W,574.217712,1.160822,162.614312,10,77,61,0,0,0,10,0,0,99
