Predicted Avtivity,UnixTime,LATITUDE,LONGITUDE,ALTITUDE,SPEED,HEADING,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying,vm
Sitting,1516564880,47.622601,-117.379722,708.784302,0.029586,321.264699,0,0,0,0,0,0,0,10,0,0
Sitting,1516564890,47.622601,-117.379722,708.761902,0.026137,326.007994,0,0,0,0,0,0,0,10,0,0
Sitting,1516564900,47.622601,-117.379722,708.761108,0.027328,324.624184,0,0,0,0,0,0,0,10,0,0
Sitting,1516564910,47.622601,-117.379723,708.759277,0.034724,254.538612,0,0,0,0,0,0,0,10,0,0
Sitting,1516564920,47.622601,-117.379724,708.744934,0.005617,18.180188,0,0,0,0,0,0,0,10,0,0
Sitting,1516564930,47.622601,-117.379724,708.749634,0.007246,234.451583,0,0,0,0,0,0,0,10,0,0
Sitting,1516564940,47.622601,-117.379724,708.742554,0.042382,287.489356,0,0,0,0,0,0,0,10,0,0
Sitting,1516564950,47.622601,-117.379725,708.748962,0.018981,320.405307,0,0,0,0,0,0,0,10,0,0
Sitting,1516564960,47.622602,-117.379725,708.793457,0.111039,37.850796,0,0,0,0,0,0,0,10,0,0
Sitting,1516564970,47.622602,-117.379724,708.800781,0.050091,352.903522,0,0,0,0,0,0,0,10,0,0
Sitting,1516564980,47.622602,-117.379725,708.758301,0.021872,230.575484,0,0,0,0,0,0,0,10,0,0
Sitting,1516564990,47.622601,-117.379726,708.659424,0.043369,248.487516,0,0,0,0,0,0,0,10,0,0
Sitting,1516565000,47.622601,-117.379728,708.627136,0.091646,294.184941,0,0,0,0,0,0,0,10,0,0
Sitting,1516565010,47.622601,-117.379729,708.664368,0.021189,318.925693,0,0,0,0,0,0,0,10,0,0
Sitting,1516565020,47.622601,-117.379729,708.691101,0.050346,317.01497,0,0,0,0,0,0,0,10,0,0
Sitting,1516565030,47.622602,-117.379729,708.680115,0.077614,264.071038,0,0,0,0,0,0,0,10,0,0
Sitting,1516565040,47.622601,-117.37973,708.678711,0.139232,335.548896,0,0,0,0,0,0,0,10,0,0
Sitting,1516565050,47.622602,-117.379731,708.71106,0.090794,245.52253,0,0,0,0,0,0,0,10,0,0
Sitting,1516565060,47.622602,-117.379732,708.694824,0.117644,183.354039,0,0,0,0,0,0,0,10,0,0
Sitting,1516565070,47.6226,-117.379732,708.67511,0.132702,284.253265,0,0,0,0,0,0,0,10,0,0
Sitting,1516565080,47.622601,-117.379732,708.702576,0.050502,302.902052,0,0,0,0,0,0,0,10,0,0
Sitting,1516565090,47.622601,-117.379732,708.656006,0.07898,325.63749,0,0,0,0,0,0,0,10,0,0
Sitting,1516565100,47.622601,-117.379733,708.648499,0.0869,269.22826,0,0,0,0,0,0,0,10,0,0
Sitting,1516565110,47.622601,-117.379733,708.644958,0.049615,307.087504,0,0,0,0,0,0,0,10,0,0
Sitting,1516565120,47.622601,-117.379734,708.64502,0.022422,289.258822,0,0,0,0,0,0,0,10,0,0
Sitting,1516565130,47.622602,-117.379735,708.679077,0.088738,300.353094,0,0,0,0,0,0,0,10,0,0
Sitting,1516565140,47.622602,-117.379735,708.71106,0.056449,354.959028,0,0,0,0,0,0,0,10,0,0
Sitting,1516565150,47.622602,-117.379735,708.749329,0.053275,356.288543,0,0,0,0,0,0,0,10,0,0
Sitting,1516565160,47.622603,-117.379735,708.805847,0.021032,316.633903,0,0,0,0,0,0,0,10,0,0
Sitting,1516565170,47.622603,-117.379736,708.836731,0.052693,298.768243,0,0,0,0,29,0,0,10,0,0
Sitting,1516565180,47.622603,-117.379736,708.819031,0.038156,112.373523,0,0,0,0,29,0,0,10,0,0
Sitting,1516565190,47.622603,-117.379735,708.809631,0.102203,86.544413,0,0,0,0,29,0,0,10,0,0
Sitting,1516565200,47.622603,-117.379735,708.846497,0.082617,303.304515,0,0,0,0,29,0,0,10,0,0
Sitting,1516565210,47.622603,-117.379736,708.816406,0.030133,309.35502,0,0,0,0,30,0,0,10,0,0
Sitting,1516565220,47.622604,-117.379737,708.780762,0.099115,319.613724,0,0,0,0,30,10,0,0,0,0
Sitting,1516565230,47.622604,-117.379737,708.769287,0.099386,329.81739,0,0,0,0,30,10,0,0,0,0
Sitting,1516565240,47.622604,-117.379737,708.81012,0.082174,311.958838,0,0,0,0,30,10,0,0,0,0
Sitting,1516565250,47.622605,-117.379738,708.845947,0.070066,319.603913,0,0,0,0,30,10,0,0,0,0
Sitting,1516565260,47.622606,-117.379739,708.919006,0.1508,324.263982,0,0,0,0,30,10,0,0,0,0
Sitting,1516565270,47.622606,-117.37974,708.965088,0.050658,87.836272,0,0,0,0,30,10,0,0,0,0
Sitting,1516565280,47.622606,-117.379739,708.992493,0.037754,345.225854,0,0,0,0,29,10,0,0,0,0
Sitting,1516565290,47.622606,-117.37974,709.049316,0.034402,342.683156,0,0,0,0,29,10,0,0,0,0
Sitting,1516565300,47.622607,-117.37974,709.049805,0.051309,109.27383,0,0,0,0,30,10,0,0,0,0
Sitting,1516565310,47.622606,-117.379738,709.069763,0.094486,114.847882,0,0,0,0,30,10,0,0,0,0
Sitting,1516565320,47.622606,-117.379738,709.063293,0.017139,149.152208,0,0,0,0,30,10,0,0,0,0
Sitting,1516565330,47.622606,-117.379738,709.027527,0.015072,132.367616,0,0,0,0,30,10,0,0,0,0
Sitting,1516565340,47.622606,-117.379737,708.975769,0.085548,141.207852,0,0,0,0,30,10,0,0,0,0
Sitting,1516565350,47.622606,-117.379737,708.93689,0.038056,133.554025,0,0,0,0,30,10,0,0,0,0
Sitting,1516565360,47.622606,-117.379737,708.904053,0.116619,190.087356,0,0,0,0,30,10,0,0,0,0
Sitting,1516565370,47.622606,-117.379737,708.870605,0.024348,112.994949,0,0,0,0,30,10,0,0,0,0
Sitting,1516565380,47.622605,-117.379736,708.862488,0.049742,47.099323,0,0,0,0,30,10,0,0,0,0
Sitting,1516565390,47.622605,-117.379736,708.85321,0.039343,103.478123,0,0,0,0,30,10,0,0,0,0
Sitting,1516565400,47.622605,-117.379736,708.801147,0.004387,2.632086,0,0,0,0,30,10,0,0,0,0
Sitting,1516565410,47.622606,-117.379736,708.766479,0.00304,280.237185,0,0,0,0,30,10,0,0,0,0
Sitting,1516565420,47.622606,-117.379736,708.726807,0.020386,326.193222,0,0,0,0,30,10,0,0,0,0
Sitting,1516565430,47.622606,-117.379736,708.698181,0.067452,151.755908,0,0,0,0,30,10,0,0,0,0
Sitting,1516565440,47.622606,-117.379736,708.6922,0.058356,126.938692,0,0,0,0,30,10,0,0,0,0
Sitting,1516565450,47.622606,-117.379736,708.674561,0.007242,353.794676,0,0,0,0,30,10,0,0,0,0
Sitting,1516565460,47.622606,-117.379736,708.662842,0.014945,52.138894,0,0,0,0,30,10,0,0,0,0
Sitting,1516565470,47.622606,-117.379736,708.626648,0.011831,305.567386,0,0,0,0,30,10,0,0,0,0
Sitting,1516565480,47.622606,-117.379736,708.638367,0.076948,19.600256,0,0,0,0,30,10,0,0,0,0
Sitting,1516565490,47.622607,-117.379736,708.632874,0.078899,342.858516,0,0,0,0,30,10,0,0,0,0
Sitting,1516565500,47.622608,-117.379736,708.620789,0.048392,60.454794,0,0,0,0,30,10,0,0,0,0
Sitting,1516565510,47.622608,-117.379735,708.650513,0.064703,106.818079,0,0,0,0,30,10,0,0,0,0
Sitting,1516565520,47.622607,-117.379734,708.648071,0.082676,122.448448,0,0,0,0,30,10,0,0,0,0
Sitting,1516565530,47.622607,-117.379734,708.613037,0.042834,184.708122,0,0,0,0,30,10,0,0,0,0
Sitting,1516565540,47.622607,-117.379734,708.586731,0.044862,5.023265,0,0,0,0,30,10,0,0,0,0
Sitting,1516565550,47.622607,-117.379734,708.56543,0.045317,356.598861,0,0,0,0,30,10,0,0,0,0
Sitting,1516565560,47.622608,-117.379734,708.546448,0.04729,79.895274,0,0,0,0,30,10,0,0,0,0
Sitting,1516565570,47.622608,-117.379732,708.518127,0.059133,128.294721,0,0,0,0,30,10,0,0,0,0
Sitting,1516565580,47.622607,-117.379731,708.499146,0.038302,137.67233,0,0,0,0,30,10,0,0,0,0
Sitting,1516565590,47.622607,-117.37973,708.504517,0.07323,352.131206,0,0,0,0,30,10,0,0,0,0
Sitting,1516565600,47.622608,-117.379731,708.628113,0.174054,319.373845,0,0,0,0,30,10,0,0,0,0
Sitting,1516565610,47.622609,-117.379733,708.744995,0.160482,315.729833,0,0,0,0,30,10,0,0,0,0
Sitting,1516565620,47.62261,-117.379734,708.751404,0.039774,359.180973,0,0,0,0,0,10,0,0,0,0
Sitting,1516565630,47.62261,-117.379734,708.697083,0.032892,19.442101,0,0,0,0,0,10,0,0,0,0
Sitting,1516565640,47.622611,-117.379733,708.682861,0.056505,357.183758,0,0,0,0,0,10,0,0,0,0
Sitting,1516565650,47.622611,-117.379733,708.723938,0.010644,326.270053,0,0,0,0,0,10,0,0,0,0
Sitting,1516565660,47.622612,-117.379734,708.694275,0.019352,86.948218,0,0,0,0,0,10,0,0,0,0
Sitting,1516565670,47.622612,-117.379734,708.685669,0.02825,313.251025,0,0,0,0,0,10,0,0,0,0
Sitting,1516565680,47.622612,-117.379734,708.665344,0.066879,10.802613,0,0,0,0,0,10,0,0,0,0
Sitting,1516565690,47.622612,-117.379734,708.66394,0.065625,33.086175,0,0,0,0,0,10,0,0,0,0
Sitting,1516565700,47.622613,-117.379733,708.661682,0.031796,41.28452,0,0,0,0,0,10,0,0,0,0
Sitting,1516565710,47.622613,-117.379733,708.658752,0.02893,35.251946,0,0,0,0,0,10,0,0,0,0
Sitting,1516565720,47.622613,-117.379732,708.647827,0.019414,63.133026,0,0,0,0,0,10,0,0,0,0
Sitting,1516565730,47.622613,-117.379732,708.652893,0.041153,126.400248,0,0,0,0,0,10,0,0,0,0
Sitting,1516565740,47.622613,-117.379732,708.601074,0.050595,269.35005,0,0,0,0,0,10,0,0,0,0
Sitting,1516565750,47.622613,-117.379732,708.581543,0.030672,324.808435,0,0,0,0,0,10,0,0,0,0
Sitting,1516565760,47.622613,-117.379732,708.569031,0.010923,348.018081,0,0,0,0,0,10,0,0,0,0
Sitting,1516565770,47.622614,-117.379732,708.517029,0.019656,312.941479,0,0,0,0,0,10,0,0,0,0
Sitting,1516565780,47.622614,-117.379733,708.419189,0.077393,19.873089,0,0,0,0,0,10,0,0,0,0
Sitting,1516565790,47.622614,-117.379733,708.397278,0.057459,60.701205,0,0,0,0,0,10,0,0,0,0
Sitting,1516565800,47.622614,-117.379733,708.391541,0.045785,141.16414,0,0,0,0,0,10,0,0,0,0
Sitting,1516565810,47.622614,-117.379732,708.360107,0.01532,157.478025,0,0,0,0,0,10,0,0,0,0
Sitting,1516565820,47.622613,-117.379732,708.341492,0.024891,355.134522,0,0,0,0,0,10,0,0,0,0
Sitting,1516565830,47.622614,-117.379732,708.35553,0.010109,311.779486,0,0,0,0,0,10,0,0,0,0
Sitting,1516565840,47.622614,-117.379732,708.355225,0.025548,355.463745,0,0,0,0,0,10,0,0,0,0
Sitting,1516565850,47.622614,-117.379732,708.371277,0.017535,74.136739,0,0,0,0,0,10,0,0,0,0
Sitting,1516565860,47.622614,-117.379732,708.363281,0.070061,18.589995,0,0,0,0,0,10,0,0,0,0
Sitting,1516565870,47.622615,-117.379732,708.348328,0.079892,199.963662,0,0,0,0,0,10,0,0,0,0
Sitting,1516565880,47.622615,-117.379732,708.337524,0.021435,149.849817,0,0,0,0,0,10,0,0,0,0
Sitting,1516565890,47.622614,-117.379731,708.330139,0.023763,156.917589,0,0,0,0,0,10,0,0,0,0
Sitting,1516565900,47.622614,-117.379731,708.301025,0.017755,166.755625,0,0,0,0,0,10,0,0,0,0
Sitting,1516565910,47.622614,-117.379731,708.283447,0.011266,82.444849,0,0,0,0,0,10,0,0,0,0
Sitting,1516565920,47.622614,-117.379731,708.266235,0.040768,204.956343,0,0,0,0,0,10,0,0,0,0
Sitting,1516565930,47.622613,-117.379731,708.254028,0.038399,132.393185,0,0,0,0,0,10,0,0,0,0
Sitting,1516565940,47.622613,-117.379731,708.236755,0.013159,138.969803,0,0,0,0,0,10,0,0,0,0
Sitting,1516565950,47.622613,-117.37973,708.226013,0.037313,21.429799,0,0,0,0,0,10,0,0,0,0
Sitting,1516565960,47.622613,-117.37973,708.224121,0.009111,96.216666,0,0,0,0,0,10,0,0,0,0
Sitting,1516565970,47.622613,-117.37973,708.221069,0.020332,240.352925,105,260,270,1,0,0,10,0,0,390
Sitting,1516565980,47.622613,-117.37973,708.221375,0.080611,219.690358,13,55,63,1,26,0,0,10,0,85
Sitting,1516565990,47.622613,-117.37973,708.209717,0.008351,183.397555,380,179,706,6,0,0,10,0,0,822
Sitting,1516566000,47.622599,-117.379732,707.927429,1.679892,160.444262,252,137,490,5,0,0,10,0,0,568
Sitting,1516566010,47.622544,-117.379703,706.813049,1.616007,28.45266,121,235,186,3,0,0,10,0,0,324
Sitting,1516566020,47.622572,-117.37968,706.617004,0.313671,334.11948,0,0,0,0,0,0,0,10,0,0
Sitting,1516566030,47.622575,-117.379683,706.557434,0.141066,49.148599,237,194,251,7,0,0,10,0,0,396
Sitting,1516566040,47.622576,-117.379682,706.489014,0.070812,62.498535,232,159,174,7,0,0,10,0,0,331
Sitting,1516566050,47.622591,-117.379639,706.4021,0.658345,301.221174,11,64,75,1,0,0,10,0,0,100
Sitting,1516566060,47.622591,-117.379641,706.573242,0.327177,172.847164,170,163,377,5,23,0,10,0,0,445
Sitting,1516566070,47.622543,-117.379632,706.565857,1.366709,244.772801,595,335,926,8,0,0,10,0,0,1151
Sitting,1516566080,47.622529,-117.379676,706.761353,1.428897,148.11993,198,267,382,5,0,0,10,0,0,507
Sitting,1516566090,47.622525,-117.379673,708.230713,0.687539,77.077701,399,222,335,10,35,0,10,0,0,567
Sitting,1516566100,47.622535,-117.379609,707.914185,1.169483,146.150022,0,52,40,0,92,0,5,5,0,66
Sitting,1516566110,47.622523,-117.379597,706.90918,0.51766,205.255854,0,0,0,0,47,0,10,0,0,0
Sitting,1516566120,47.6225,-117.379612,707.046204,0.60324,193.132654,0,0,9,0,47,0,3,7,0,9
Sitting,1516566130,47.622493,-117.379615,707.056763,0.177318,95.653418,2,17,95,1,28,0,4,6,0,97
Sitting,1516566140,47.622492,-117.379597,707.327881,0.366512,345.72072,46,81,174,1,0,0,6,4,0,198
Sitting,1516566150,47.622512,-117.379605,707.146118,0.473916,38.468062,0,25,44,0,0,0,9,1,0,51
Sitting,1516566160,47.622521,-117.379594,707.128906,0.541951,65.969856,0,2,0,0,0,0,6,4,0,2
Sitting,1516566170,47.622523,-117.379587,707.190796,0.209717,54.766841,69,95,190,2,0,0,2,8,0,224
Sitting,1516566180,47.622523,-117.379586,707.192749,0.082831,355.035253,51,183,240,2,0,0,6,4,0,307
Sitting,1516566190,47.622524,-117.379586,707.199829,0.095814,285.387499,113,126,198,3,0,0,10,0,0,261
Sitting,1516566200,47.622524,-117.379587,707.196228,0.039018,317.700766,27,28,84,0,0,0,2,8,0,93
Sitting,1516566210,47.622524,-117.379587,707.201233,0.045771,23.098992,95,131,162,4,0,0,10,0,0,229
Sitting,1516566220,47.622525,-117.379586,707.18042,0.365079,59.304972,176,214,373,4,36,0,10,0,0,465
Sitting,1516566230,47.622528,-117.379579,706.949951,0.692471,292.551162,545,297,430,14,0,0,10,0,0,756
Sitting,1516566240,47.622545,-117.37964,704.694153,1.042191,175.142434,149,66,233,5,0,0,10,0,0,285
Sitting,1516566250,47.622525,-117.379638,704.755432,0.39388,190.429314,0,0,20,0,20,0,0,10,0,20
Sitting,1516566260,47.622519,-117.379639,704.70282,0.411381,189.718337,0,0,14,0,0,0,0,10,0,14
Sitting,1516566270,47.622513,-117.379641,704.762268,0.301644,192.478574,18,56,181,1,0,0,4,6,0,191
Sitting,1516566280,47.622512,-117.379641,704.762939,0.855536,275.8797,180,267,349,4,0,0,10,0,0,475
Sitting,1516566290,47.622514,-117.379662,704.823608,1.122225,259.354365,257,156,316,7,0,0,10,0,0,437
Sitting,1516566300,47.622495,-117.379809,703.670776,1.257761,261.23961,32,39,197,1,0,0,3,7,0,204
Sitting,1516566310,47.62249,-117.379854,702.782776,0.75197,131.660374,236,162,435,4,0,0,10,0,0,521
Sitting,1516566320,47.622485,-117.379844,702.648499,1.360938,54.833704,466,340,566,8,0,0,10,0,0,809
Sitting,1516566330,47.622553,-117.379701,703.036987,1.632838,79.508168,208,164,298,4,0,0,10,0,0,399
Sitting,1516566340,47.622563,-117.379617,702.990662,0.403922,227.521504,499,440,771,8,0,0,10,0,0,1019
Sitting,1516566350,47.622544,-117.379648,702.519653,1.009903,219.797116,63,245,159,4,0,0,4,6,0,299
Sitting,1516566360,47.622537,-117.379657,702.549683,0.991008,253.267769,7,110,99,0,0,0,6,4,0,149
Sitting,1516566370,47.622535,-117.379665,702.671814,0.451124,315.241376,120,129,232,2,0,0,10,0,0,292
Sitting,1516566380,47.622542,-117.379675,702.716736,0.383898,187.439355,35,121,72,2,0,0,5,5,0,146
Sitting,1516566390,47.622537,-117.379676,703.035217,0.804994,217.697399,30,122,90,1,0,0,6,4,0,155
Sitting,1516566400,47.622515,-117.3797,702.849243,0.612962,349.435167,23,134,131,2,0,0,5,5,0,189
Sitting,1516566410,47.622541,-117.379708,702.05127,0.455775,268.83857,16,67,162,0,0,0,4,6,0,177
Sitting,1516566420,47.622541,-117.379717,701.520142,0.357876,103.471199,105,280,336,2,0,0,10,0,0,450
Sitting,1516566430,47.622539,-117.379704,701.64917,0.553207,111.606734,104,79,243,3,0,0,10,0,0,276
Sitting,1516566440,47.622531,-117.379675,701.869507,0.989975,330.930522,378,485,474,7,0,0,10,0,0,777
Sitting,1516566450,47.622551,-117.379692,702.669617,0.152307,40.127888,291,216,532,7,0,0,10,0,0,644
Sitting,1516566460,47.622578,-117.379658,702.624695,2.451051,282.911321,474,482,316,12,0,0,10,0,0,747
Sitting,1516566470,47.622582,-117.379681,702.976868,0.796234,86.286372,167,139,294,5,0,0,10,0,0,366
Sitting,1516566480,47.622585,-117.379614,703.038086,0.191565,60.403892,205,315,410,8,0,0,10,0,0,557
Sitting,1516566490,47.622599,-117.379575,703.375122,1.581682,217.788519,94,170,126,1,0,0,10,0,0,232
Sitting,1516566500,47.622583,-117.379595,703.550415,0.173611,103.108742,275,258,305,7,0,0,10,0,0,485
Sitting,1516566510,47.62258,-117.379577,703.157104,2.43941,211.624021,147,304,487,4,0,0,10,0,0,593
Sitting,1516566520,47.622554,-117.3796,703.020203,0.665139,269.330755,642,471,637,11,0,0,10,0,0,1020
Sitting,1516566530,47.622554,-117.379647,702.997803,1.174278,351.81162,77,205,186,4,0,0,10,0,0,288
Sitting,1516566540,47.622587,-117.379654,703.240173,0.581582,197.89656,386,479,339,7,0,0,10,0,0,703
Sitting,1516566550,47.622551,-117.379672,703.33783,0.147417,79.617766,0,0,0,0,0,0,0,10,0,0
Sitting,1516566560,47.622552,-117.379664,703.283997,0.452118,220.734458,44,120,38,1,0,0,0,10,0,134
Sitting,1516566570,47.622511,-117.379716,703.248779,0.294637,348.839597,0,0,0,0,0,0,0,10,0,0
Sitting,1516566580,47.622515,-117.379718,703.374573,0.080313,184.17626,59,55,89,1,0,0,0,10,0,121
Sitting,1516566590,47.622512,-117.379718,703.433044,0.402508,75.333668,84,37,72,1,0,0,10,0,0,117
Sitting,1516566600,47.622517,-117.379689,703.522888,0.909482,9.408151,157,16,113,0,0,0,10,0,0,195
Sitting,1516566610,47.622526,-117.379687,703.507507,0.363081,216.877831,0,0,0,0,0,0,0,10,0,0
Sitting,1516566620,47.62252,-117.379693,703.484924,0.197674,347.609498,0,0,0,0,0,0,0,10,0,0
Sitting,1516566630,47.622523,-117.379694,703.507935,0.146863,283.561621,0,0,0,0,0,0,0,10,0,0
Sitting,1516566640,47.622524,-117.379698,703.503906,0.280209,274.127491,24,3,18,1,0,0,0,10,0,31
Sitting,1516566650,47.622525,-117.379711,703.491699,0.126688,121.825932,67,160,93,0,0,0,9,1,0,197
Sitting,1516566660,47.622522,-117.379706,703.456055,0.187353,284.486559,0,0,0,0,0,0,10,0,0,0
Sitting,1516566670,47.622523,-117.37971,703.386841,0.051407,16.398223,0,0,0,0,0,0,10,0,0,0
Sitting,1516566680,47.622523,-117.379709,703.382629,0.059869,56.678006,75,156,41,1,0,0,10,0,0,178
Sitting,1516566690,47.622524,-117.379709,703.362732,0.0233,80.123697,0,0,0,0,0,0,0,10,0,0
Sitting,1516566700,47.622524,-117.379709,703.355286,0.031025,93.342874,310,317,308,3,0,0,10,0,0,540
Sitting,1516566710,47.622523,-117.379686,703.432495,1.542409,81.243946,261,477,507,8,0,0,10,0,0,744
Sitting,1516566720,47.622524,-117.379669,703.318604,2.277252,331.032246,87,104,191,3,0,0,10,0,0,235
Sitting,1516566730,47.622556,-117.379694,702.975159,0.610495,125.478917,0,134,27,0,0,0,6,4,0,137
Sitting,1516566740,47.622554,-117.37969,703.051025,0.487812,10.255558,0,0,0,0,0,0,0,10,0,0
Sitting,1516566750,47.622624,-117.379671,702.946289,1.382721,254.450176,91,93,229,1,0,0,10,0,0,264
Sitting,1516566760,47.622617,-117.379708,703.201111,0.256318,172.071543,272,261,625,8,0,0,10,0,0,730
Sitting,1516566770,47.622603,-117.379705,703.492859,1.236902,210.965675,328,258,521,12,0,0,10,0,0,668
Sitting,1516566780,47.622567,-117.379737,702.628174,0.830211,283.73763,335,294,481,11,0,0,10,0,0,656
Sitting,1516566790,47.622568,-117.379743,702.404541,1.955226,111.686333,264,145,324,11,0,0,10,0,0,443
Sitting,1516566800,47.622558,-117.379703,702.319031,0.439253,113.832545,16,117,121,1,0,0,9,1,0,170
Sitting,1516566810,47.622554,-117.379691,702.378662,0.553258,136.84071,20,88,184,1,0,0,7,3,0,205
Sitting,1516566820,47.622549,-117.379683,702.411865,0.390279,5.274276,391,399,600,11,0,0,10,0,0,820
Sitting,1516566830,47.622558,-117.379682,702.547913,0.437578,123.940882,475,283,409,15,0,0,10,0,0,688
Sitting,1516566840,47.622554,-117.379672,702.543396,0.410101,100.913555,220,224,528,9,0,0,10,0,0,615
Sitting,1516566850,47.622549,-117.379641,702.440918,1.225798,76.736804,58,78,96,3,0,0,5,5,0,137
Sitting,1516566860,47.622566,-117.379537,701.240723,0.38824,350.851744,22,164,155,2,0,0,5,5,0,227
Sitting,1516566870,47.622567,-117.379537,701.157715,0.87985,322.879382,34,139,214,1,0,0,9,1,0,258
Sitting,1516566880,47.622592,-117.379565,700.315002,0.724213,106.428293,1,177,88,0,0,0,8,2,0,198
Sitting,1516566890,47.62259,-117.379558,700.253174,0.665554,150.202888,132,110,509,3,0,0,10,0,0,538
Sitting,1516566900,47.622585,-117.379554,700.2677,0.71882,205.645886,83,185,322,3,0,0,10,0,0,381
Sitting,1516566910,47.622538,-117.379587,700.715515,0.86897,266.071501,117,272,402,5,0,0,10,0,0,500
Sitting,1516566920,47.622538,-117.379604,700.77832,1.169199,288.750805,468,341,445,13,0,0,10,0,0,731
Sitting,1516566930,47.622544,-117.379632,701.444275,0.848506,238.208843,188,177,341,5,0,0,10,0,0,428
Sitting,1516566940,47.622522,-117.379685,701.014954,0.558474,277.061586,54,165,253,3,0,0,8,2,0,307
Sitting,1516566950,47.622527,-117.379746,700.89209,0.518235,40.317021,57,217,629,4,0,0,7,3,0,668
Sitting,1516566960,47.622532,-117.37974,700.878662,1.164777,63.772394,94,52,83,2,0,0,10,0,0,136
Sitting,1516566970,47.622537,-117.379725,700.585327,0.559075,311.298072,726,69,96,12,0,0,10,0,0,736
Sitting,1516566980,47.622543,-117.379736,700.575012,0.325592,173.889966,1623,98,136,19,0,0,10,0,0,1632
Sitting,1516566990,47.622536,-117.379735,700.579956,0.363932,264.49383,1111,151,162,15,0,0,10,0,0,1133
Sitting,1516567000,47.622535,-117.379756,700.719177,0.444553,234.642805,1541,31,80,16,0,0,10,0,0,1544
Sitting,1516567010,47.622527,-117.379772,700.742859,0.332406,299.876971,965,56,4,10,0,0,10,0,0,967
Sitting,1516567020,47.62253,-117.379778,700.758484,0.234051,214.367567,48,157,257,2,0,0,2,8,0,305
Sitting,1516567030,47.622525,-117.379783,700.769409,0.896745,36.950992,245,111,211,6,0,0,10,0,0,342
Sitting,1516567040,47.622537,-117.379769,700.745239,0.993443,71.480387,824,47,131,20,0,0,10,0,0,836
